,Survived,SibSp,Parch,Fare,Idade,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3
709,1,1,1,15.2458,17.770412594108656,False,True,True,False,False,0.0,0.0,1.0
710,1,0,0,49.5042,24.0,True,False,True,False,False,1.0,0.0,0.0
711,0,0,0,26.55,44.49419154772742,False,True,False,False,True,1.0,0.0,0.0
712,1,1,0,52.0,48.0,False,True,False,False,True,1.0,0.0,0.0
713,0,0,0,9.4833,29.0,False,True,False,False,True,0.0,0.0,1.0
714,0,0,0,13.0,52.0,False,True,False,False,True,0.0,1.0,0.0
715,0,0,0,7.65,19.0,False,True,False,False,True,0.0,0.0,1.0
716,1,0,0,227.525,38.0,True,False,True,False,False,1.0,0.0,0.0
717,1,0,0,10.5,27.0,True,False,False,False,True,0.0,1.0,0.0
718,0,0,0,15.5,28.99478700663164,False,True,False,True,False,0.0,0.0,1.0
719,0,0,0,7.775,33.0,False,True,False,False,True,0.0,0.0,1.0
720,1,0,1,33.0,6.0,True,False,False,False,True,0.0,1.0,0.0
721,0,1,0,7.0542,17.0,False,True,False,False,True,0.0,0.0,1.0
722,0,0,0,13.0,34.0,False,True,False,False,True,0.0,1.0,0.0
723,0,0,0,13.0,50.0,False,True,False,False,True,0.0,1.0,0.0
724,1,1,0,53.1,27.0,False,True,False,False,True,1.0,0.0,0.0
725,0,0,0,8.6625,20.0,False,True,False,False,True,0.0,0.0,1.0
726,1,3,0,21.0,30.0,True,False,False,False,True,0.0,1.0,0.0
727,1,0,0,7.7375,22.665188388554988,True,False,False,True,False,0.0,0.0,1.0
728,0,1,0,26.0,25.0,False,True,False,False,True,0.0,1.0,0.0
729,0,1,0,7.925,25.0,True,False,False,False,True,0.0,0.0,1.0
730,1,0,0,211.3375,29.0,True,False,False,False,True,1.0,0.0,0.0
731,0,0,0,18.7875,11.0,False,True,True,False,False,0.0,0.0,1.0
732,0,0,0,0.0,37.03729414974612,False,True,False,False,True,0.0,1.0,0.0
733,0,0,0,13.0,23.0,False,True,False,False,True,0.0,1.0,0.0
734,0,0,0,13.0,23.0,False,True,False,False,True,0.0,1.0,0.0
735,0,0,0,16.1,28.5,False,True,False,False,True,0.0,0.0,1.0
736,0,1,3,34.375,48.0,True,False,False,False,True,0.0,0.0,1.0
737,1,0,0,512.3292,35.0,False,True,True,False,False,1.0,0.0,0.0
738,0,0,0,7.8958,29.100686973907298,False,True,False,False,True,0.0,0.0,1.0
739,0,0,0,7.8958,29.100686973907298,False,True,False,False,True,0.0,0.0,1.0
740,1,0,0,30.0,38.00844193637359,False,True,False,False,True,1.0,0.0,0.0
741,0,1,0,78.85,36.0,False,True,False,False,True,1.0,0.0,0.0
742,1,2,2,262.375,21.0,True,False,True,False,False,1.0,0.0,0.0
743,0,1,0,16.1,24.0,False,True,False,False,True,0.0,0.0,1.0
744,1,0,0,7.925,31.0,False,True,False,False,True,0.0,0.0,1.0
745,0,1,1,71.0,70.0,False,True,False,False,True,1.0,0.0,0.0
746,0,1,1,20.25,16.0,False,True,False,False,True,0.0,0.0,1.0
747,1,0,0,13.0,30.0,True,False,False,False,True,0.0,1.0,0.0
748,0,1,0,53.1,19.0,False,True,False,False,True,1.0,0.0,0.0
749,0,0,0,7.75,31.0,False,True,False,True,False,0.0,0.0,1.0
750,1,1,1,23.0,4.0,True,False,False,False,True,0.0,1.0,0.0
751,1,0,1,12.475,6.0,False,True,False,False,True,0.0,0.0,1.0
752,0,0,0,9.5,33.0,False,True,False,False,True,0.0,0.0,1.0
753,0,0,0,7.8958,23.0,False,True,False,False,True,0.0,0.0,1.0
754,1,1,2,65.0,48.0,True,False,False,False,True,0.0,1.0,0.0
755,1,1,1,14.5,0.67,False,True,False,False,True,0.0,1.0,0.0
756,0,0,0,7.7958,28.0,False,True,False,False,True,0.0,0.0,1.0
757,0,0,0,11.5,18.0,False,True,False,False,True,0.0,1.0,0.0
758,0,0,0,8.05,34.0,False,True,False,False,True,0.0,0.0,1.0
759,1,0,0,86.5,33.0,True,False,False,False,True,1.0,0.0,0.0
760,0,0,0,14.5,29.008713516622908,False,True,False,False,True,0.0,0.0,1.0
761,0,0,0,7.125,41.0,False,True,False,False,True,0.0,0.0,1.0
762,1,0,0,7.2292,20.0,False,True,True,False,False,0.0,0.0,1.0
763,1,1,2,120.0,36.0,True,False,False,False,True,1.0,0.0,0.0
764,0,0,0,7.775,16.0,False,True,False,False,True,0.0,0.0,1.0
765,1,1,0,77.9583,51.0,True,False,False,False,True,1.0,0.0,0.0
766,0,0,0,39.6,44.31245059234126,False,True,True,False,False,1.0,0.0,0.0
767,0,0,0,7.75,30.5,True,False,False,True,False,0.0,0.0,1.0
768,0,1,0,24.15,24.91828970164714,False,True,False,True,False,0.0,0.0,1.0
769,0,0,0,8.3625,32.0,False,True,False,False,True,0.0,0.0,1.0
770,0,0,0,9.5,24.0,False,True,False,False,True,0.0,0.0,1.0
771,0,0,0,7.8542,48.0,False,True,False,False,True,0.0,0.0,1.0
772,0,0,0,10.5,57.0,True,False,False,False,True,0.0,1.0,0.0
773,0,0,0,7.225,29.110028876809448,False,True,True,False,False,0.0,0.0,1.0
774,1,1,3,23.0,54.0,True,False,False,False,True,0.0,1.0,0.0
775,0,0,0,7.75,18.0,False,True,False,False,True,0.0,0.0,1.0
776,0,0,0,7.75,29.102717459064028,False,True,False,True,False,0.0,0.0,1.0
777,1,0,0,12.475,5.0,True,False,False,False,True,0.0,0.0,1.0
778,0,0,0,7.7375,29.10289154043892,False,True,False,True,False,0.0,0.0,1.0
779,1,0,1,211.3375,43.0,True,False,False,False,True,1.0,0.0,0.0
780,1,0,0,7.2292,13.0,True,False,True,False,False,0.0,0.0,1.0
781,1,1,0,57.0,17.0,True,False,False,False,True,1.0,0.0,0.0
782,0,0,0,30.0,29.0,False,True,False,False,True,1.0,0.0,0.0
783,0,1,2,23.45,23.25968148680328,False,True,False,False,True,0.0,0.0,1.0
784,0,0,0,7.05,25.0,False,True,False,False,True,0.0,0.0,1.0
785,0,0,0,7.25,25.0,False,True,False,False,True,0.0,0.0,1.0
786,1,0,0,7.4958,18.0,True,False,False,False,True,0.0,0.0,1.0
787,0,4,1,29.125,8.0,False,True,False,True,False,0.0,0.0,1.0
788,1,1,2,20.575,1.0,False,True,False,False,True,0.0,0.0,1.0
789,0,0,0,79.2,46.0,False,True,True,False,False,1.0,0.0,0.0
790,0,0,0,7.75,29.102717459064028,False,True,False,True,False,0.0,0.0,1.0
791,0,0,0,26.0,16.0,False,True,False,False,True,0.0,1.0,0.0
792,0,8,2,69.55,29.0,True,False,False,False,True,0.0,0.0,1.0
793,0,0,0,30.6958,44.43645502260559,False,True,True,False,False,1.0,0.0,0.0
794,0,0,0,7.8958,25.0,False,True,False,False,True,0.0,0.0,1.0
795,0,0,0,13.0,39.0,False,True,False,False,True,0.0,1.0,0.0
796,1,0,0,25.9292,49.0,True,False,False,False,True,1.0,0.0,0.0
797,1,0,0,8.6833,31.0,True,False,False,False,True,0.0,0.0,1.0
798,0,0,0,7.2292,30.0,False,True,True,False,False,0.0,0.0,1.0
799,0,1,1,24.15,30.0,True,False,False,False,True,0.0,0.0,1.0
800,0,0,0,13.0,34.0,False,True,False,False,True,0.0,1.0,0.0
801,1,1,1,26.25,31.0,True,False,False,False,True,0.0,1.0,0.0
802,1,1,2,120.0,11.0,False,True,False,False,True,1.0,0.0,0.0
803,1,0,1,8.5167,0.42,False,True,True,False,False,0.0,0.0,1.0
804,1,0,0,6.975,27.0,False,True,False,False,True,0.0,0.0,1.0
805,0,0,0,7.775,31.0,False,True,False,False,True,0.0,0.0,1.0
806,0,0,0,0.0,39.0,False,True,False,False,True,1.0,0.0,0.0
807,0,0,0,7.775,18.0,True,False,False,False,True,0.0,0.0,1.0
808,0,0,0,13.0,39.0,False,True,False,False,True,0.0,1.0,0.0
809,1,1,0,53.1,33.0,True,False,False,False,True,1.0,0.0,0.0
810,0,0,0,7.8875,26.0,False,True,False,False,True,0.0,0.0,1.0
811,0,0,0,24.15,39.0,False,True,False,False,True,0.0,0.0,1.0
812,0,0,0,10.5,35.0,False,True,False,False,True,0.0,1.0,0.0
813,0,4,2,31.275,6.0,True,False,False,False,True,0.0,0.0,1.0
814,0,0,0,8.05,30.5,False,True,False,False,True,0.0,0.0,1.0
815,0,0,0,0.0,44.86394038799582,False,True,False,False,True,1.0,0.0,0.0
816,0,0,0,7.925,23.0,True,False,False,False,True,0.0,0.0,1.0
817,0,1,1,37.0042,31.0,False,True,True,False,False,0.0,1.0,0.0
818,0,0,0,6.45,43.0,False,True,False,False,True,0.0,0.0,1.0
819,0,3,2,27.9,10.0,False,True,False,False,True,0.0,0.0,1.0
820,1,1,1,93.5,52.0,True,False,False,False,True,1.0,0.0,0.0
821,1,0,0,8.6625,27.0,False,True,False,False,True,0.0,0.0,1.0
822,0,0,0,0.0,38.0,False,True,False,False,True,1.0,0.0,0.0
823,1,0,1,12.475,27.0,True,False,False,False,True,0.0,0.0,1.0
824,0,4,1,39.6875,2.0,False,True,False,False,True,0.0,0.0,1.0
825,0,0,0,6.95,29.11385866705705,False,True,False,True,False,0.0,0.0,1.0
826,0,0,0,56.4958,28.42385858833124,False,True,False,False,True,0.0,0.0,1.0
827,1,0,2,37.0042,1.0,False,True,True,False,False,0.0,1.0,0.0
828,1,0,0,7.75,22.665014307180098,False,True,False,True,False,0.0,0.0,1.0
829,1,0,0,80.0,62.0,True,False,False,False,False,1.0,0.0,0.0
830,1,1,0,14.4542,15.0,True,False,True,False,False,0.0,0.0,1.0
831,1,1,1,18.75,0.83,False,True,False,False,True,0.0,1.0,0.0
832,0,0,0,7.2292,29.109970385467484,False,True,True,False,False,0.0,0.0,1.0
833,0,0,0,7.8542,23.0,False,True,False,False,True,0.0,0.0,1.0
834,0,0,0,8.3,18.0,False,True,False,False,True,0.0,0.0,1.0
835,1,1,1,83.1583,39.0,True,False,True,False,False,1.0,0.0,0.0
836,0,0,0,8.6625,21.0,False,True,False,False,True,0.0,0.0,1.0
837,0,0,0,8.05,29.098539506066643,False,True,False,False,True,0.0,0.0,1.0
838,1,0,0,56.4958,32.0,False,True,False,False,True,0.0,0.0,1.0
839,1,0,0,29.7,38.01261988937097,False,True,True,False,False,1.0,0.0,0.0
840,0,0,0,7.925,20.0,False,True,False,False,True,0.0,0.0,1.0
841,0,0,0,10.5,16.0,False,True,False,False,True,0.0,1.0,0.0
842,1,0,0,31.0,30.0,True,False,True,False,False,1.0,0.0,0.0
843,0,0,0,6.4375,34.5,False,True,True,False,False,0.0,0.0,1.0
844,0,0,0,8.6625,17.0,False,True,False,False,True,0.0,0.0,1.0
845,0,0,0,7.55,42.0,False,True,False,False,True,0.0,0.0,1.0
846,0,8,2,69.55,29.0,False,True,False,False,True,0.0,0.0,1.0
847,0,0,0,7.8958,35.0,False,True,True,False,False,0.0,0.0,1.0
848,0,0,1,33.0,28.0,False,True,False,False,True,0.0,1.0,0.0
849,1,1,0,89.1042,33.22929371098721,True,False,True,False,False,1.0,0.0,0.0
850,0,4,2,31.275,4.0,False,True,False,False,True,0.0,0.0,1.0
851,0,0,0,7.775,29.0,False,True,False,False,True,0.0,0.0,1.0
852,0,1,1,15.2458,9.0,True,False,True,False,False,0.0,0.0,1.0
853,1,0,1,39.4,16.0,True,False,False,False,True,1.0,0.0,0.0
854,0,1,0,26.0,44.0,True,False,False,False,True,0.0,1.0,0.0
855,1,0,1,9.35,18.0,True,False,False,False,True,0.0,0.0,1.0
856,1,1,1,164.8667,45.0,True,False,False,False,True,1.0,0.0,0.0
857,1,0,0,26.55,51.0,False,True,False,False,True,1.0,0.0,0.0
858,1,0,3,19.2583,24.0,True,False,True,False,False,0.0,0.0,1.0
859,0,0,0,7.2292,29.109970385467484,False,True,True,False,False,0.0,0.0,1.0
860,0,2,0,14.1083,41.0,False,True,False,False,True,0.0,0.0,1.0
861,0,1,0,11.5,21.0,False,True,False,False,True,0.0,1.0,0.0
862,1,0,0,25.9292,48.0,True,False,False,False,True,1.0,0.0,0.0
863,0,8,2,69.55,29.0,True,False,False,False,True,0.0,0.0,1.0
864,0,0,0,13.0,24.0,False,True,False,False,True,0.0,1.0,0.0
865,1,0,0,13.0,42.0,True,False,False,False,True,0.0,1.0,0.0
866,1,1,0,13.8583,27.0,True,False,True,False,False,0.0,1.0,0.0
867,0,0,0,50.4958,31.0,False,True,False,False,True,1.0,0.0,0.0
868,0,0,0,9.5,29.078346066579293,False,True,False,False,True,0.0,0.0,1.0
869,1,1,1,11.1333,4.0,False,True,False,False,True,0.0,0.0,1.0
870,0,0,0,7.8958,26.0,False,True,False,False,True,0.0,0.0,1.0
871,1,1,1,52.5542,47.0,True,False,False,False,True,1.0,0.0,0.0
872,0,0,0,5.0,33.0,False,True,False,False,True,1.0,0.0,0.0
873,0,0,0,9.0,47.0,False,True,False,False,True,0.0,0.0,1.0
874,1,1,0,24.0,28.0,True,False,True,False,False,0.0,1.0,0.0
875,1,0,0,7.225,15.0,True,False,True,False,False,0.0,0.0,1.0
876,0,0,0,9.8458,20.0,False,True,False,False,True,0.0,0.0,1.0
877,0,0,0,7.8958,19.0,False,True,False,False,True,0.0,0.0,1.0
878,0,0,0,7.8958,29.100686973907298,False,True,False,False,True,0.0,0.0,1.0
879,1,0,1,83.1583,56.0,True,False,True,False,False,1.0,0.0,0.0
880,1,0,1,26.0,25.0,True,False,False,False,True,0.0,1.0,0.0
881,0,0,0,7.8958,33.0,False,True,False,False,True,0.0,0.0,1.0
882,0,0,0,10.5167,22.0,True,False,False,False,True,0.0,0.0,1.0
883,0,0,0,10.5,28.0,False,True,False,False,True,0.0,1.0,0.0
884,0,0,0,7.05,25.0,False,True,False,False,True,0.0,0.0,1.0
885,0,0,5,29.125,39.0,True,False,False,True,False,0.0,0.0,1.0
886,0,0,0,13.0,27.0,False,True,False,False,True,0.0,1.0,0.0
887,1,0,0,30.0,19.0,True,False,False,False,True,1.0,0.0,0.0
888,0,1,2,23.45,23.25968148680328,True,False,False,False,True,0.0,0.0,1.0
889,1,0,0,30.0,26.0,False,True,True,False,False,1.0,0.0,0.0
890,0,0,0,7.75,32.0,False,True,False,True,False,0.0,0.0,1.0
